,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag,accuracy
1138,q1238,b1238,e1238,c,2,31;32;183;185,1.56289E+12,135,197,0.685279188
1139,q1239,b1239,e1239,a,2,24;40;181;185,-1,401,665,0.603007519
1140,q1240,b1240,e1240,b,2,27;28;45;181;185,1.56289E+12,969,1405,0.689679715
1141,q1241,b1241,e1241,b,2,27;24;43;183;185,1.56289E+12,267,368,0.725543478
1142,q1242,b1242,e1242,c,2,31;32;185;181,1.56289E+12,158,287,0.550522648
1143,q1243,b1243,e1243,b,2,28;29;181;183,-1,217,270,0.803703704
1144,q1244,b1244,e1244,c,2,34;35;185;181,-1,178,285,0.624561404
1145,q1245,b1245,e1245,c,2,24;40;185;181,1.56289E+12,129,209,0.61722488
1146,q1246,b1246,e1246,b,2,36;37;183;181,1.56289E+12,368,622,0.591639871
1147,q1247,b1247,e1247,c,2,28;37;183;184,-1,167,429,0.389277389
1148,q1248,b1248,e1248,a,2,30;31;42;185;183,1.56289E+12,315,497,0.633802817
1149,q1249,b1249,e1249,c,2,44;45;185;183,1.56289E+12,297,405,0.733333333
1150,q1250,b1250,e1250,b,2,24;41;183;185,-1,571,1478,0.386332882
1151,q1251,b1251,e1251,a,2,30;36;37;183;184,1.56289E+12,581,991,0.586276488
1152,q1252,b1252,e1252,b,2,30;24;25;181;185,-1,189,241,0.784232365
1153,q1253,b1253,e1253,a,2,46;47;184;185,1.56289E+12,481,640,0.7515625
1154,q1254,b1254,e1254,b,2,30;28;29;185;184,1.56289E+12,261,341,0.765395894
1155,q1255,b1255,e1255,a,2,31;32;181;185,1.56289E+12,146,189,0.772486772
1156,q1256,b1256,e1256,a,2,30;28;37;185;183,-1,296,453,0.653421634
1157,q1257,b1257,e1257,c,2,27;34;42;183;181,1.56289E+12,462,797,0.579673777
1158,q1258,b1258,e1258,a,2,28;42;185;183,1.56289E+12,250,327,0.764525994
1159,q1259,b1259,e1259,b,2,24;40;185;183,1.56289E+12,264,393,0.671755725
1160,q1260,b1260,e1260,c,2,27;179;24;41;181;185,-1,217,297,0.730639731
1161,q1261,b1261,e1261,b,2,30;34;35;184;185,1.56289E+12,531,888,0.597972973
1162,q1262,b1262,e1262,c,2,31;45;183;181,1.57128E+12,163,270,0.603703704
1163,q1263,b1263,e1263,a,2,24;50;182;184,1.57128E+12,234,340,0.688235294
1164,q1265,b1265,e1265,c,2,24;43;184;182,-1,195,325,0.6
1165,q1266,b1266,e1266,b,2,31;45;184;182,-1,736,1504,0.489361702
1166,q1267,b1267,e1267,a,2,34;42;183;182,-1,246,486,0.50617284
1167,q1268,b1268,e1268,b,2,179;24;41;184;181,1.57128E+12,401,615,0.65203252
1168,q1269,b1269,e1269,b,2,24;40;184;182,1.57128E+12,134,150,0.893333333
1169,q1270,b1270,e1270,c,2,24;33;182;181,-1,129,213,0.605633803
1170,q1271,b1271,e1271,c,2,24;50;181;184,1.57128E+12,162,218,0.743119266
1171,q1273,b1273,e1273,c,2,24;50;184;181,-1,253,399,0.634085213
1172,q1274,b1274,e1274,b,2,36;37;181;183,1.57128E+12,250,518,0.482625483
1173,q1275,b1275,e1275,c,2,179;34;42;184;181,1.57128E+12,252,388,0.649484536
1174,q1276,b1276,e1276,c,2,34;35;181;183,1.57128E+12,179,253,0.707509881
1175,q1277,b1277,e1277,a,2,24;25;183;184,1.57128E+12,260,382,0.680628272
1176,q1279,b1279,e1279,c,2,24;26;182;184,1.57128E+12,284,427,0.665105386
1177,q1280,b1280,e1280,a,2,23;24;33;184;181,1.57128E+12,450,802,0.561097257
1178,q1281,b1281,e1281,b,2,30;24;43;183;182,-1,247,342,0.722222222
1179,q1282,b1282,e1282,a,2,28;29;182;181,1.57128E+12,214,356,0.601123596
1180,q1283,b1283,e1283,b,2,28;43;181;183,1.57128E+12,202,256,0.7890625
1181,q1284,b1284,e1284,b,2,24;26;182;183,1.57128E+12,166,197,0.842639594
1182,q1286,b1286,e1286,a,2,34;42;184;182,1.57128E+12,222,303,0.732673267
1183,q1287,b1287,e1287,a,2,23;24;25;183;181,1.57241E+12,217,247,0.87854251
1184,q1288,b1288,e1288,b,2,24;26;185;183,1.57241E+12,217,269,0.80669145
1185,q1289,b1289,e1289,c,2,24;33;184;183,1.57241E+12,221,362,0.610497238
1186,q1290,b1290,e1290,c,2,24;43;181;185,1.57241E+12,288,398,0.72361809
1187,q1291,b1291,e1291,c,2,46;47;184;183,1.57241E+12,426,644,0.661490683
1188,q1292,b1292,e1292,c,2,24;33;181;185,1.57241E+12,681,1185,0.574683544
1189,q1294,b1294,e1294,c,2,24;41;181;185,1.57241E+12,168,218,0.770642202
1190,q1295,b1295,e1295,b,2,30;44;45;181;185,-1,444,865,0.513294798
1191,q1296,b1296,e1296,c,2,24;40;183;185,-1,265,379,0.699208443
1192,q1297,b1297,e1297,b,2,24;48;185;181,1.57241E+12,1015,1532,0.662532637
1193,q1298,b1298,e1298,a,2,24;26;181;183,1.57241E+12,126,140,0.9
1194,q1299,b1299,e1299,b,2,24;40;185;181,1.57241E+12,110,154,0.714285714
1195,q1300,b1300,e1300,b,2,24;50;185;181,1.57241E+12,209,269,0.776951673
1196,q1301,b1301,e1301,b,2,31;32;183;181,1.57241E+12,175,259,0.675675676
1197,q1302,b1302,e1302,b,2,34;35;183;184,-1,134,274,0.489051095
1198,q1303,b1303,e1303,a,2,44;45;185;183,1.57241E+12,204,374,0.545454545
1199,q1304,b1304,e1304,a,2,30;36;37;185;183,1.57241E+12,262,372,0.704301075
1200,q1305,b1305,e1305,c,2,28;29;183;185,1.57241E+12,224,384,0.583333333
1201,q1306,b1306,e1306,c,2,34;35;183;184,1.57241E+12,168,266,0.631578947
1202,q1308,b1308,e1308,c,2,31;32;184;185,-1,218,408,0.534313725
1203,q1310,b1310,e1310,a,2,38;39;181;185,1.57241E+12,241,551,0.43738657
1204,q1311,b1311,e1311,c,2,28;29;185;183,1.57241E+12,280,514,0.544747082
1205,q1312,b1312,e1312,c,2,24;40;183;181,1.57241E+12,307,418,0.734449761
1206,q1313,b1313,e1313,b,2,28;29;185;183,1.57241E+12,190,279,0.681003584
1207,q1314,b1314,e1314,b,2,46;47;185;183,1.57241E+12,880,1663,0.529164161
1208,q1315,b1315,e1315,c,2,38;39;181;185,1.57241E+12,359,777,0.462033462
1209,q1316,b1316,e1316,c,2,30;28;29;184;185,1.57241E+12,894,2588,0.345440495
1210,q1317,b1317,e1317,a,2,24;33;183;181,1.57241E+12,132,158,0.835443038
1211,q1319,b1319,e1319,c,2,24;26;185;183,1.57241E+12,390,513,0.760233918
1212,q1320,b1320,e1320,a,2,179;24;25;181;183,1.57241E+12,173,195,0.887179487
1213,q1321,b1321,e1321,a,2,28;29;184;185,-1,215,279,0.770609319
1214,q1322,b1322,e1322,c,2,44;45;183;185,1.57241E+12,386,652,0.59202454
1215,q1323,b1323,e1323,a,2,24;50;181;185,1.57241E+12,537,794,0.676322418
1216,q1325,b1325,e1325,b,2,30;38;39;181;185,-1,265,357,0.742296919
1217,q1326,b1326,e1326,c,2,30;34;35;183;185,-1,223,359,0.621169916
1218,q1327,b1327,e1327,a,2,24;43;185;181,1.57241E+12,355,524,0.677480916
1219,q1328,b1328,e1328,b,2,31;32;181;183,1.57241E+12,159,233,0.682403433
1220,q1329,b1329,e1329,b,2,30;28;29;185;181,1.57241E+12,264,363,0.727272727
1221,q1330,b1330,e1330,c,2,24;40;185;181,1.57241E+12,292,558,0.523297491
1222,q1331,b1331,e1331,b,2,44;45;183;181,1.57241E+12,708,947,0.747624076
1223,q1332,b1332,e1332,b,2,31;32;183;185,1.57241E+12,202,388,0.520618557
1224,q1334,b1334,e1334,c,2,179;31;32;185;183,1.57241E+12,176,330,0.533333333
1225,q1335,b1335,e1335,b,2,24;43;185;183,1.57241E+12,574,838,0.6849642
1226,q1336,b1336,e1336,b,2,27;24;26;185;183,1.57241E+12,378,532,0.710526316
1227,q1337,b1337,e1337,c,2,34;42;181;185,-1,257,394,0.652284264
1228,q1338,b1338,e1338,b,2,28;37;184;181,-1,223,424,0.525943396
1229,q1339,b1339,e1339,c,2,31;32;185;184,1.57241E+12,310,496,0.625
1230,q1340,b1340,e1340,a,2,44;49;181;185,1.57241E+12,492,558,0.88172043
1231,q1341,b1341,e1341,c,2,30;31;42;184;183,1.57241E+12,159,227,0.700440529
1232,q1342,b1342,e1342,a,2,36;37;183;181,1.57241E+12,247,383,0.644908616
1233,q1343,b1343,e1343,b,2,24;48;185;183,1.57241E+12,338,530,0.637735849
1234,q1344,b1344,e1344,a,2,31;32;185;183,1.57241E+12,153,219,0.698630137
1235,q1345,b1345,e1345,c,2,30;179;46;47;185;183,-1,564,900,0.626666667
1236,q1346,b1346,e1346,c,2,30;179;38;39;185;183,-1,269,334,0.805389222
1237,q1347,b1347,e1347,b,2,23;24;33;183;181,-1,172,249,0.690763052
1238,q1348,b1348,e1348,b,2,24;26;182;184,1.57241E+12,229,373,0.613941019
1239,q1349,b1349,e1349,c,2,24;48;182;183,1.57241E+12,236,345,0.684057971
1240,q1350,b1350,e1350,b,2,24;33;184;182,-1,274,330,0.83030303
1241,q1351,b1351,e1351,b,2,24;33;184;181,1.57241E+12,284,443,0.641083521
1242,q1352,b1352,e1352,a,2,24;43;183;182,-1,159,204,0.779411765
1243,q1354,b1354,e1354,b,2,30;28;29;184;182,1.57241E+12,290,438,0.662100457
1244,q1355,b1355,e1355,a,2,31;32;182;181,1.57241E+12,153,241,0.634854772
1245,q1356,b1356,e1356,c,2,179;24;45;181;184,1.57241E+12,204,238,0.857142857
1246,q1357,b1357,e1357,a,2,34;35;184;183,-1,191,255,0.749019608
1247,q1358,b1358,e1358,b,2,28;29;184;181,1.57241E+12,297,395,0.751898734
1248,q1359,b1359,e1359,a,2,24;50;181;183,-1,245,433,0.565819861
1249,q1360,b1360,e1360,c,2,34;42;184;181,1.57241E+12,556,901,0.61709212
1250,q1361,b1361,e1361,c,2,24;25;181;183,-1,332,628,0.52866242
1251,q1362,b1362,e1362,c,2,31;32;183;184,-1,138,174,0.793103448
1252,q1363,b1363,e1363,b,2,31;32;181;183,1.57241E+12,261,462,0.564935065
1253,q1364,b1364,e1364,a,2,179;28;29;182;184,-1,271,431,0.628770302
1254,q1365,b1365,e1365,b,2,38;39;184;181,1.57241E+12,333,515,0.646601942
1255,q1366,b1366,e1366,c,2,31;32;183;182,1.57241E+12,275,431,0.638051044
1256,q1367,b1367,e1367,b,2,30;36;37;182;181,-1,227,373,0.608579088
1257,q1368,b1368,e1368,b,2,30;24;33;181;183,-1,517,994,0.520120724
1258,q1369,b1369,e1369,c,2,36;37;182;183,-1,238,361,0.659279778
1259,q1370,b1370,e1370,a,2,31;32;182;181,-1,483,1045,0.462200957
1260,q1371,b1371,e1371,b,2,24;40;184;182,1.57241E+12,148,193,0.766839378
1261,q1372,b1372,e1372,b,2,24;40;183;181,1.57241E+12,138,234,0.58974359
1262,q1373,b1373,e1373,c,2,24;50;182;184,1.57241E+12,332,574,0.578397213
1263,q1374,b1374,e1374,c,2,24;50;182;183,1.57241E+12,400,884,0.452488688
1264,q1375,b1375,e1375,c,2,27;44;45;184;182,1.57241E+12,210,562,0.37366548
1265,q1376,b1376,e1376,a,2,24;43;183;181,1.57241E+12,199,376,0.529255319
1266,q1377,b1377,e1377,b,2,24;25;182;184,1.57241E+12,188,297,0.632996633
1267,q1378,b1378,e1378,b,2,34;42;182;183,1.57241E+12,190,253,0.750988142
1268,q1379,b1379,e1379,c,2,24;48;184;182,1.57241E+12,251,485,0.517525773
1269,q1380,b1380,e1380,a,2,24;26;184;181,1.57241E+12,181,251,0.721115538
1270,q1381,b1381,e1381,b,2,28;29;183;182,1.57241E+12,205,280,0.732142857
1271,q1382,b1382,e1382,c,2,24;43;184;181,1.57241E+12,160,261,0.61302682
1272,q1383,b1383,e1383,b,2,24;40;184;182,1.57241E+12,153,182,0.840659341
1273,q1384,b1384,e1384,a,2,30;44;45;182;181,1.57241E+12,547,972,0.562757202
1274,q1385,b1385,e1385,c,2,30;28;29;181;184,1.57241E+12,175,250,0.7
1275,q1387,b1387,e1387,a,2,24;40;184;181,1.57241E+12,221,342,0.64619883
1276,q1388,b1388,e1388,b,2,24;41;184;183,1.57241E+12,209,247,0.846153846
1277,q1389,b1389,e1389,c,2,28;29;184;181,1.57241E+12,225,388,0.579896907
1278,q1390,b1390,e1390,a,2,179;34;35;181;183,-1,379,555,0.682882883
1279,q1391,b1391,e1391,b,2,24;26;183;184,1.57241E+12,162,205,0.790243902
1280,q1392,b1392,e1392,c,2,34;42;181;183,1.57241E+12,252,403,0.625310174
1281,q1393,b1393,e1393,c,2,30;38;39;182;184,-1,334,490,0.681632653
1282,q1394,b1394,e1394,a,2,34;35;184;181,-1,460,863,0.533024334
1283,q1395,b1395,e1395,a,2,31;32;183;182,-1,155,247,0.627530364
1284,q1396,b1396,e1396,b,2,24;25;182;181,1.57241E+12,154,174,0.885057471
1285,q1397,b1397,e1397,c,2,24;26;181;183,1.57241E+12,99,141,0.70212766
1286,q1398,b1398,e1398,c,2,24;40;182;183,-1,114,196,0.581632653
1287,q1399,b1399,e1399,b,2,30;34;35;182;181,1.57241E+12,303,492,0.615853659
1288,q1400,b1400,e1400,a,2,46;47;184;182,1.57241E+12,362,504,0.718253968
1289,q1404,b1402,e1402,a,3,56;184;181,1.51457E+12,113,186,0.607526882
1290,q1405,b1402,e1402,b,3,52;184;181,1.51457E+12,49,82,0.597560976
1291,q1406,b1402,e1402,c,3,54;184;181,1.51457E+12,53,65,0.815384615
1292,q1407,b1403,e1403,d,3,56;181;185,1.51457E+12,603,784,0.769132653
1293,q1408,b1403,e1403,c,3,52;181;185,1.51457E+12,212,247,0.858299595
1294,q1409,b1403,e1403,d,3,55;181;185,1.51457E+12,187,297,0.62962963
1295,q1410,b1404,e1404,c,3,54;183;184,1.51457E+12,136,155,0.877419355
1296,q1411,b1404,e1404,c,3,52;183;184,1.51457E+12,43,50,0.86
1297,q1412,b1404,e1404,a,3,52;183;184,1.51457E+12,33,51,0.647058824
1298,q1413,b1405,e1405,b,3,52;184;181,1.51457E+12,117,162,0.722222222
1299,q1414,b1405,e1405,d,3,53;184;181,1.51457E+12,51,72,0.708333333
1300,q1415,b1405,e1405,d,3,54;184;181,1.51457E+12,48,66,0.727272727
1301,q1416,b1406,e1406,a,3,53;181;185,1.51457E+12,98,125,0.784
1302,q1417,b1406,e1406,c,3,52;181;185,1.51457E+12,40,49,0.816326531
1303,q1418,b1406,e1406,d,3,54;181;185,1.51457E+12,39,43,0.906976744
1304,q1419,b1407,e1407,d,3,52;184;181,1.51457E+12,124,251,0.494023904
1305,q1420,b1407,e1407,c,3,53;184;181,1.51457E+12,79,139,0.568345324
1306,q1421,b1407,e1407,a,3,54;184;181,1.51457E+12,78,141,0.553191489
1307,q1422,b1408,e1408,c,3,53;184;183,1.51457E+12,176,199,0.884422111
1308,q1423,b1408,e1408,a,3,54;184;183,1.51457E+12,59,63,0.936507937
1309,q1424,b1408,e1408,b,3,55;184;183,1.51457E+12,44,90,0.488888889
1310,q1428,b1410,e1410,b,3,56;184;181,1.51457E+12,556,783,0.7100894
1311,q1429,b1410,e1410,a,3,52;184;181,1.51457E+12,171,250,0.684
1312,q1430,b1410,e1410,d,3,52;184;181,1.51457E+12,195,214,0.911214953
1313,q1431,b1411,e1411,d,3,53;184;181,1.55809E+12,170,236,0.720338983
1314,q1432,b1411,e1411,c,3,54;184;181,1.55809E+12,51,63,0.80952381
1315,q1433,b1411,e1411,a,3,52;184;181,1.55809E+12,52,78,0.666666667
1316,q1434,b1412,e1412,a,3,52;184;181,1.55809E+12,206,243,0.847736626
1317,q1435,b1412,e1412,c,3,53;184;181,1.55809E+12,63,70,0.9
1318,q1436,b1412,e1412,d,3,55;184;181,1.55809E+12,52,85,0.611764706
1319,q1437,b1413,e1413,d,3,56;184;183,1.55809E+12,222,264,0.840909091
1320,q1438,b1413,e1413,b,3,53;184;183,1.55809E+12,85,95,0.894736842
1321,q1439,b1413,e1413,a,3,52;184;183,1.55809E+12,42,155,0.270967742
1322,q1440,b1414,e1414,c,3,179;56;181;185,1.55809E+12,206,227,0.907488987
1323,q1441,b1414,e1414,a,3,53;181;185,1.55809E+12,52,68,0.764705882
1324,q1442,b1414,e1414,c,3,54;181;185,1.55809E+12,61,85,0.717647059
1325,q1443,b1415,e1415,c,3,56;184;183,1.55809E+12,287,403,0.712158809
1326,q1444,b1415,e1415,b,3,52;184;183,1.55809E+12,93,168,0.553571429
1327,q1445,b1415,e1415,a,3,179;54;184;183,1.55809E+12,90,189,0.476190476
1328,q1446,b1416,e1416,c,3,53;184;181,1.55809E+12,139,164,0.847560976
1329,q1447,b1416,e1416,a,3,52;184;181,1.55809E+12,59,72,0.819444444
1330,q1448,b1416,e1416,d,3,52;184;181,1.55809E+12,40,60,0.666666667
1331,q1449,b1417,e1417,b,3,52;185;183,1.55809E+12,170,260,0.653846154
1332,q1450,b1417,e1417,d,3,53;185;183,1.55809E+12,65,108,0.601851852
1333,q1451,b1417,e1417,b,3,54;185;183,1.55809E+12,63,79,0.797468354
1334,q1452,b1418,e1418,a,3,53;184;181,1.55809E+12,118,233,0.506437768
1335,q1453,b1418,e1418,c,3,54;184;181,1.55809E+12,60,88,0.681818182
1336,q1454,b1418,e1418,d,3,52;184;181,1.55809E+12,57,110,0.518181818
1337,q1455,b1419,e1419,c,3,52;185;181,1.55809E+12,201,406,0.495073892
1338,q1456,b1419,e1419,d,3,179;52;185;181,1.55809E+12,65,97,0.670103093
1339,q1457,b1419,e1419,c,3,52;185;181,1.55809E+12,80,95,0.842105263
1340,q1458,b1420,e1420,a,3,52;184;183,1.55809E+12,240,359,0.668523677
1341,q1459,b1420,e1420,b,3,179;52;184;183,1.55809E+12,76,111,0.684684685
1342,q1460,b1420,e1420,c,3,54;184;183,1.55809E+12,92,121,0.760330579
1343,q1461,b1421,e1421,d,3,53;185;184,1.51457E+12,587,618,0.949838188
1344,q1462,b1421,e1421,d,3,52;185;184,1.51457E+12,196,214,0.91588785
1345,q1463,b1421,e1421,a,3,54;185;184,1.51457E+12,201,222,0.905405405
1346,q1464,b1422,e1422,c,3,56;181;184,1.51457E+12,211,254,0.830708661
1347,q1465,b1422,e1422,b,3,53;181;184,1.51457E+12,67,75,0.893333333
1348,q1466,b1422,e1422,b,3,52;181;184,1.51457E+12,63,129,0.488372093
1349,q1467,b1423,e1423,b,3,56;184;183,1.51457E+12,146,219,0.666666667
1350,q1468,b1423,e1423,b,3,53;184;183,1.51457E+12,29,44,0.659090909
1351,q1469,b1423,e1423,c,3,52;184;183,1.51457E+12,39,53,0.735849057
1352,q1470,b1424,e1424,a,3,53;183;185,1.51457E+12,140,232,0.603448276
1353,q1471,b1424,e1424,c,3,54;183;185,1.51457E+12,41,67,0.611940299
1354,q1472,b1424,e1424,d,3,52;183;185,1.51457E+12,48,68,0.705882353
1355,q1473,b1425,e1425,a,3,56;185;181,1.51457E+12,156,182,0.857142857
1356,q1474,b1425,e1425,d,3,53;185;181,1.51457E+12,45,53,0.849056604
1357,q1475,b1425,e1425,c,3,54;185;181,1.51457E+12,48,63,0.761904762
1358,q1476,b1426,e1426,b,3,52;181;184,1.51457E+12,599,920,0.651086957
1359,q1477,b1426,e1426,b,3,52;181;184,1.51457E+12,217,272,0.797794118
1360,q1478,b1426,e1426,b,3,54;181;184,1.51457E+12,128,260,0.492307692
1361,q1479,b1427,e1427,c,3,52;183;184,1.51457E+12,566,882,0.641723356
1362,q1480,b1427,e1427,b,3,52;183;184,1.51457E+12,216,262,0.824427481
1363,q1481,b1427,e1427,a,3,54;183;184,1.51457E+12,204,279,0.731182796
1364,q1482,b1428,e1428,d,3,53;181;185,1.51457E+12,572,1010,0.566336634
1365,q1483,b1428,e1428,b,3,53;181;185,1.51457E+12,204,278,0.73381295
1366,q1484,b1428,e1428,b,3,54;181;185,1.51457E+12,151,308,0.49025974
1367,q1485,b1429,e1429,b,3,56;183;184,1.51457E+12,276,309,0.893203883
1368,q1486,b1429,e1429,d,3,53;183;184,1.51457E+12,86,106,0.811320755
1369,q1487,b1429,e1429,a,3,55;183;184,1.51457E+12,88,108,0.814814815
1370,q1494,b1432,e1432,a,3,52;183;182;184,1.51457E+12,217,296,0.733108108
1371,q1495,b1432,e1432,d,3,52;183;182;184,1.51457E+12,99,135,0.733333333
1372,q1496,b1432,e1432,d,3,55;183;182;184,1.51457E+12,77,143,0.538461538
1373,q1503,b1435,e1435,d,3,53;184;183;182,1.51457E+12,227,292,0.77739726
1374,q1504,b1435,e1435,c,3,54;184;183;182,1.51457E+12,57,105,0.542857143
1375,q1505,b1435,e1435,b,3,52;184;183;182,1.51457E+12,57,101,0.564356436
1376,q1506,b1436,e1436,a,3,56;184;181;182,1.51457E+12,232,376,0.617021277
1377,q1507,b1436,e1436,c,3,52;184;181;182,1.51457E+12,67,129,0.519379845
1378,q1508,b1436,e1436,a,3,179;52;184;181;182,1.51457E+12,71,120,0.591666667
1379,q1509,b1437,e1437,a,3,53;181;182;183,1.51457E+12,325,373,0.871313673
1380,q1510,b1437,e1437,a,3,52;181;182;183,1.51457E+12,42,81,0.518518519
1381,q1511,b1437,e1437,c,3,52;181;182;183,1.51457E+12,98,234,0.418803419
1382,q1512,b1438,e1438,d,3,53;183;184;182,1.51457E+12,229,328,0.698170732
1383,q1513,b1438,e1438,b,3,53;183;184;182,1.51457E+12,73,103,0.708737864
1384,q1514,b1438,e1438,c,3,54;183;184;182,1.51457E+12,66,169,0.390532544
1385,q1515,b1439,e1439,d,3,56;182;181;183,1.51457E+12,286,457,0.625820569
1386,q1516,b1439,e1439,b,3,52;182;181;183,1.51457E+12,87,237,0.367088608
1387,q1517,b1439,e1439,d,3,55;182;181;183,1.51457E+12,96,199,0.48241206
1388,q1521,b1441,e1441,b,3,52;185;181,1.55236E+12,472,939,0.502662407
1389,q1522,b1441,e1441,c,3,58;185;181,1.55236E+12,216,251,0.860557769
1390,q1523,b1441,e1441,d,3,55;185;181,1.55236E+12,155,303,0.511551155
1391,q1527,b1443,e1443,b,3,53;185;181,1.55236E+12,488,736,0.663043478
1392,q1528,b1443,e1443,c,3,54;185;181,1.55236E+12,225,308,0.730519481
1393,q1529,b1443,e1443,b,3,58;185;181,1.55236E+12,177,230,0.769565217
1394,q1530,b1444,e1444,a,3,52;183;185,1.55236E+12,195,302,0.645695364
1395,q1531,b1444,e1444,a,3,58;183;185,1.55236E+12,92,113,0.814159292
1396,q1532,b1444,e1444,d,3,54;183;185,1.55236E+12,88,125,0.704
1397,q1533,b1445,e1445,c,3,56;185;181,1.55236E+12,151,419,0.360381862
1398,q1534,b1445,e1445,c,3,58;185;181,1.55236E+12,74,152,0.486842105
1399,q1535,b1445,e1445,a,3,52;185;181,1.55236E+12,107,131,0.816793893
1400,q1536,b1446,e1446,a,3,53;182;183,1.51457E+12,579,936,0.618589744
1401,q1537,b1446,e1446,d,3,179;53;182;183,1.51457E+12,301,442,0.680995475
1402,q1538,b1446,e1446,b,3,55;182;183,1.51457E+12,107,478,0.223849372
1403,q1539,b1447,e1447,c,3,56;184;183,1.51457E+12,271,297,0.912457912
1404,q1540,b1447,e1447,b,3,179;53;184;183,1.51457E+12,93,108,0.861111111
1405,q1541,b1447,e1447,b,3,55;184;183,1.51457E+12,76,140,0.542857143
1406,q1542,b1448,e1448,d,3,53;181;182,1.51457E+12,250,347,0.720461095
1407,q1543,b1448,e1448,b,3,53;181;182,1.51457E+12,85,145,0.586206897
1408,q1544,b1448,e1448,c,3,54;181;182,1.51457E+12,80,133,0.601503759
1409,q1545,b1449,e1449,d,3,54;183;184,1.51457E+12,313,373,0.839142091
1410,q1546,b1449,e1449,a,3,179;52;183;184,1.51457E+12,85,180,0.472222222
1411,q1547,b1449,e1449,a,3,52;183;184,1.51457E+12,75,164,0.457317073
1412,q1548,b1450,e1450,d,3,53;183;182,1.51457E+12,200,379,0.527704485
1413,q1549,b1450,e1450,c,3,53;183;182,1.51457E+12,76,171,0.444444444
1414,q1550,b1450,e1450,a,3,54;183;182,1.51457E+12,72,184,0.391304348
1415,q1551,b1451,e1451,b,3,53;181;182,1.51457E+12,307,418,0.734449761
1416,q1552,b1451,e1451,a,3,55;181;182,1.51457E+12,88,155,0.567741935
1417,q1553,b1451,e1451,c,3,55;181;182,1.51457E+12,97,119,0.81512605
1418,q1554,b1452,e1452,a,3,53;181;183,1.51457E+12,252,309,0.815533981
1419,q1555,b1452,e1452,d,3,53;181;183,1.51457E+12,81,160,0.50625
1420,q1556,b1452,e1452,b,3,55;181;183,1.51457E+12,84,144,0.583333333
1421,q1557,b1453,e1453,b,3,56;181;182,1.51457E+12,264,426,0.61971831
1422,q1558,b1453,e1453,d,3,179;52;181;182,1.51457E+12,90,134,0.671641791
1423,q1559,b1453,e1453,a,3,54;181;182,1.51457E+12,63,147,0.428571429
1424,q1560,b1454,e1454,b,3,179;53;181;182,1.51457E+12,378,578,0.653979239
1425,q1561,b1454,e1454,a,3,56;181;182,1.51457E+12,111,271,0.409594096
1426,q1562,b1454,e1454,c,3,54;181;182,1.51457E+12,113,237,0.476793249
1427,q1563,b1455,e1455,d,3,56;184;185;183,1.51457E+12,384,515,0.745631068
1428,q1564,b1455,e1455,b,3,57;184;185;183,1.51457E+12,115,174,0.66091954
1429,q1565,b1455,e1455,c,3,52;184;185;183,1.51457E+12,133,191,0.696335079
1430,q1566,b1456,e1456,b,3,53;185;184;181,1.51457E+12,116,210,0.552380952
1431,q1567,b1456,e1456,a,3,52;185;184;181,1.51457E+12,48,59,0.813559322
1432,q1568,b1456,e1456,a,3,52;185;184;181,1.51457E+12,49,68,0.720588235
1433,q1575,b1459,e1459,c,3,53;185;184;183,1.51457E+12,266,567,0.469135802
1434,q1576,b1459,e1459,d,3,57;185;184;183,1.51457E+12,72,208,0.346153846
1435,q1577,b1459,e1459,c,3,52;185;184;183,1.51457E+12,92,182,0.505494505
1436,q1578,b1460,e1460,d,3,53;181;182,1.55325E+12,189,301,0.627906977
1437,q1579,b1460,e1460,c,3,58;181;182,1.55325E+12,68,73,0.931506849
1438,q1580,b1460,e1460,a,3,52;181;182,1.55325E+12,63,75,0.84
1439,q1581,b1461,e1461,b,3,56;181;182,1.55325E+12,297,386,0.769430052
1440,q1582,b1461,e1461,b,3,58;181;182,1.55325E+12,105,145,0.724137931
1441,q1583,b1461,e1461,d,3,54;181;182,1.55325E+12,88,168,0.523809524
1442,q1584,b1462,e1462,b,3,56;184;183,1.55325E+12,341,518,0.658301158
1443,q1585,b1462,e1462,d,3,58;184;183,1.55325E+12,129,190,0.678947368
1444,q1586,b1462,e1462,a,3,55;184;183,1.55325E+12,125,259,0.482625483
1445,q1587,b1463,e1463,c,3,52;181;182,1.55325E+12,318,687,0.462882096
1446,q1588,b1463,e1463,c,3,58;181;182,1.55325E+12,203,239,0.849372385
1447,q1589,b1463,e1463,d,3,179;54;181;182,1.55325E+12,149,430,0.346511628
1448,q1590,b1464,e1464,b,3,53;182;183,1.55325E+12,246,325,0.756923077
1449,q1591,b1464,e1464,c,3,58;182;183,1.55325E+12,93,112,0.830357143
1450,q1592,b1464,e1464,b,3,54;182;183,1.55325E+12,83,139,0.597122302
1451,q1593,b1465,e1465,a,3,52;183;182,1.55325E+12,272,496,0.548387097
1452,q1594,b1465,e1465,c,3,58;183;182,1.55325E+12,129,234,0.551282051
1453,q1595,b1465,e1465,c,3,179;54;183;182,1.55325E+12,153,200,0.765
