,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy,mixed_cols,combined_metric
1936,u2103,53,20,52,4,mobile,11,0,0,0.37735849056603776,0.006673605583787425,0.15494755957668757
1937,u2104,584,417,563,2,mobile,1,1,2592000000,0.714041095890411,0.07034837445662157,0.3278254630301373
1938,u2105,266,146,239,49,Unknown,296,3,15552000000,0.5488721804511278,0.03391905957264434,0.23990030792403777
1939,u2106,6,2,0,1,mobile,16,0,0,0.3333333333333333,0.0004285801751056144,0.1335904814383967
1940,u2107,240,78,115,163,mobile,0,1,4320000000,0.325,0.03171493295781547,0.14902895977468927
1941,u211,7,5,0,0,mobile,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
1942,u2110,134,93,94,2,mobile,27,0,0,0.6940298507462687,0.014081920039184473,0.2860610923220182
1943,u2111,53,16,136,29,mobile,591,1,8640000000,0.3018867924528302,0.01334721116757485,0.128763043681677
1944,u2113,151,78,180,12,Unknown,116,3,12096000000,0.5165562913907285,0.021000428580175104,0.21922277370439644
1945,u2114,229,171,216,6,Unknown,30,1,4320000000,0.7467248908296943,0.02761280842466173,0.3152576413866748
1946,u2115,9,4,8,1,mobile,0,0,0,0.4444444444444444,0.0011020633074144371,0.17843901576222645
1947,u2116,4117,3088,2081,83,Unknown,593,1,5184000000,0.7500607238280301,0.3845588685483377,0.5307596106602147
1948,u2117,9,4,10,2,mobile,19,0,0,0.4444444444444444,0.0012857405253168433,0.1785492220929679
1949,u212,36,22,24,0,mobile,1,0,0,0.6111111111111112,0.0036735443580481236,0.24664857105927335
1950,u2128,39,22,32,1,web,0,0,0,0.5641025641025641,0.0044082532296577485,0.2282859775788203
1951,u2129,738,548,729,47,mobile,11,1,15552000000,0.7425474254742548,0.09269576930141432,0.3526364317705505
1952,u213,500,315,487,122,mobile,2,2,24192000000,0.63,0.06789934488458949,0.2927396069307537
1953,u2138,652,308,621,21,mobile,55,1,5184000000,0.4723926380368098,0.07922610665523787,0.23649271920786666
1954,u2139,73,47,71,4,Unknown,0,1,15552000000,0.6438356164383562,0.009061409416518704,0.26297109222525367
1955,u214,110,50,96,10,mobile,1,1,2592000000,0.45454545454545453,0.013224759688973244,0.18975303763156576
1956,u21410,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
1957,u21411,34,18,24,1,mobile,0,1,8640000000,0.5294117647058824,0.0036123186187473214,0.21393209705360136
1958,u21412,17,10,9,0,mobile,0,0,0,0.5882352941176471,0.0015918692218208534,0.23624923918015137
1959,u21413,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
1960,u21415,8,2,0,0,web,0,0,0,0.25,0.0004898059144064164,0.10029388354864385
1961,u21429,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
1962,u21438,6,2,0,0,mobile,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
1963,u2162,360,227,347,11,mobile,106,2,31104000000,0.6305555555555555,0.04396008081797588,0.27859827071300775
1964,u2163,432,273,221,7,Unknown,348,1,4320000000,0.6319444444444444,0.04040898793852936,0.27702317054089537
1965,u217,16,12,6,0,mobile,36,0,0,0.75,0.0013469662646176453,0.3008081797587706
1966,u2176,289,126,289,11,Unknown,92,1,15552000000,0.4359861591695502,0.03606196044817241,0.1960316399367235
1967,u2177,25,10,19,0,mobile,23,0,0,0.4,0.0026939325292352906,0.16161635951754122
1968,u2188,17,9,9,0,Unknown,0,1,4320000000,0.5294117647058824,0.0015918692218208534,0.21271982741544548
1969,u2189,31,14,24,0,mobile,1,1,8640000000,0.45161290322580644,0.0033674156615441132,0.18266561068724907
1970,u22,10,7,3,0,mobile,0,0,0,0.7,0.0007959346109104267,0.28047756076654623
1971,u2201,336,233,467,6,mobile,401,1,5184000000,0.6934523809523809,0.049531623094348866,0.3070999262375617
1972,u220117,3,1,0,0,web,1,1,15552000000,0.3333333333333333,0.00018367721790240617,0.13344353966407477
1973,u22093,73,34,72,0,mobile,30,0,0,0.4657534246575342,0.008877732198616298,0.19162800918218348
1974,u2214,256,166,255,22,mobile,45,2,13824000000,0.6484375,0.0326333190473275,0.2789549914283965
1975,u2215,132,68,138,2,mobile,1,1,8640000000,0.5151515151515151,0.016653401089818158,0.21605264671449695
1976,u2229,14,6,7,0,web,1,0,0,0.42857142857142855,0.0012857405253168433,0.17220001574376154
1977,u2248,19,8,22,19,Unknown,0,1,5184000000,0.42105263157894735,0.0036735443580481236,0.17062517924640783
1978,u2249,1017,629,1022,48,Unknown,236,1,15552000000,0.6184857423795477,0.1277781179207739,0.3240611677042834
1979,u2258,21,13,13,5,mobile,0,0,0,0.6190476190476191,0.00238780383273128,0.2490517299186864
1980,u2259,22,14,31,12,mobile,1,0,0,0.6363636363636364,0.003979673054552134,0.25693325837818587
1981,u2260,472,301,463,68,mobile,331,3,22464000000,0.6377118644067796,0.06140941651870446,0.29193039567393453
1982,u2261,1106,779,1135,45,Unknown,730,1,15552000000,0.7043399638336347,0.1399620400416335,0.365713209558434
1983,u2262,322,210,369,11,mobile,487,1,8640000000,0.6521739130434783,0.042980468989163044,0.2866578466108891
1984,u2263,30,22,19,6,mobile,2,0,0,0.7333333333333333,0.0033674156615441132,0.2953537827302598
1985,u2264,34,18,28,9,mobile,0,1,6480000000,0.5294117647058824,0.004347027490356946,0.21437292237656713
1986,u2266,146,87,138,9,mobile,8,0,0,0.5958904109589042,0.017939141615135004,0.24911964935264266
1987,u2267,78,53,71,10,mobile,0,0,0,0.6794871794871795,0.009734892548827527,0.27763580732416837
1988,u2270,0,0,1,0,Unknown,0,1,8640000000,,6.122573930080205e-05,
1989,u2271,434,267,447,8,web,212,1,10368000000,0.6152073732718893,0.054429682238413025,0.27874075865180353
1990,u2272,130,87,125,25,Unknown,0,1,6480000000,0.6692307692307692,0.017143207004224576,0.27797823189484244
1991,u2273,1589,992,1552,166,Unknown,503,1,15552000000,0.6242920075519195,0.20247351986775242,0.37120091494141927
1992,u2274,1039,738,480,9,Unknown,187,1,4320000000,0.710298363811357,0.09355292965162554,0.34025110331551817
1993,u2275,130,90,41,0,Unknown,0,1,4320000000,0.6923076923076923,0.010469601420437152,0.2832048377753392
1994,u2276,3261,2115,3290,207,mobile,605,2,24192000000,0.6485740570377185,0.4137635461948203,0.5076877505319796
1995,u2277,2551,1560,1199,111,web,292,2,25920000000,0.6115248921991376,0.23639257944039674,0.3864455045438931
1996,u228,1092,749,1104,35,mobile,272,0,0,0.6858974358974359,0.1365946243800894,0.356315748987028
1997,u2288,612,445,610,27,mobile,71,1,10368000000,0.7271241830065359,0.07647094838670176,0.33673224223463544
1998,u2289,196,137,191,2,web,79,2,10368000000,0.6989795918367347,0.023816812588012,0.2938819242875011
1999,u229,1823,1396,1781,15,mobile,414,2,9504000000,0.7657707076247943,0.22157595052960263,0.4392538533676793
2000,u2298,44,33,38,0,Unknown,0,1,2592000000,0.75,0.0050205106226657685,0.3030123063735995
2001,u2299,352,291,260,8,mobile,129,0,0,0.8267045454545454,0.03795995836649727,0.35345779320171655
2002,u2300,60,31,25,3,web,7,1,2592000000,0.5166666666666667,0.005387865058470581,0.20989938570174904
2003,u2301,636,426,441,27,mobile,157,1,6480000000,0.6698113207547169,0.06759321618808548,0.30848045801473806
2004,u2302,128,85,70,1,mobile,0,0,0,0.6640625,0.012183922120859609,0.2729353532725158
2005,u2303,81,37,58,3,web,5,1,4320000000,0.4567901234567901,0.008694054980713892,0.18793248237114438
2006,u2304,37,24,30,13,web,0,1,2592000000,0.6486486486486487,0.004898059144064165,0.26239829494589795
2007,u2305,36,13,30,1,mobile,19,0,0,0.3611111111111111,0.004102124533153738,0.1469057191643367
2008,u2307,48,24,55,7,Unknown,0,1,2592000000,0.5,0.0067348313230882265,0.20404089879385295
2009,u2310,49,27,44,0,mobile,33,0,0,0.5510204081632653,0.005693993754974591,0.22382455951829086
2010,u2311,566,385,566,30,mobile,151,1,15552000000,0.6802120141342756,0.071144309067532,0.3147713910942294
2011,u2312,311,182,283,32,mobile,2,1,2592000000,0.5852090032154341,0.03832731280230209,0.2570799889675549
2012,u2313,218,151,212,2,mobile,103,1,8640000000,0.6926605504587156,0.026449519377946488,0.2929339318102541
2013,u2314,44,31,44,5,mobile,1,0,0,0.7045454545454546,0.005693993754974591,0.2852345780711666
2014,u2315,455,270,451,10,mobile,322,0,0,0.5934065934065934,0.05608277719953469,0.2710123036823582
2015,u2316,7,4,7,0,Unknown,0,1,5184000000,0.5714285714285714,0.0008571603502112288,0.2290857247815553
2016,u2317,55,34,48,2,mobile,3,0,0,0.6181818181818182,0.006428702626584216,0.2511299488486778
2017,u2328,124,77,115,4,mobile,62,1,4320000000,0.6209677419354839,0.0148778546500949,0.25731380956425054
2018,u2329,16,11,21,4,Unknown,11,1,12960000000,0.6875,0.0025102553113328843,0.2765061531867998
2019,u2338,683,537,717,14,Unknown,442,1,4320000000,0.7862371888726208,0.08657319537133411,0.3664387927718488
2020,u2339,1907,1251,1491,32,web,4,1,12960000000,0.6560041950707918,0.21000428580175107,0.38840424950936736
2021,u2348,64,44,55,4,mobile,0,0,0,0.6875,0.007530765933998653,0.2795184595603992
2022,u2349,54,28,54,1,mobile,3,0,0,0.5185185185185185,0.006673605583787425,0.21141157075767986
2023,u2360,304,188,229,24,Unknown,232,2,24192000000,0.618421052631579,0.03410273679054675,0.26783006312695967
2024,u2361,13,7,6,0,mobile,4,0,0,0.5384615384615384,0.0011632890467152392,0.21608258881264453
2025,u2374,39,25,9,0,mobile,9,0,0,0.6410256410256411,0.0029388354864384987,0.2581735577021195
2026,u2375,79,52,91,3,mobile,86,1,4320000000,0.6582278481012658,0.010592052899038756,0.2696463709799296
2027,u239,128,89,131,5,mobile,164,0,0,0.6953125,0.016163595175411744,0.2878231571052471
2028,u23944,677,511,673,3,mobile,6,0,0,0.7548005908419497,0.08283842527398519,0.351623291501171
2029,u2406,37,20,27,1,mobile,3,0,0,0.5405405405405406,0.003979673054552134,0.2186040200489475
2030,u2407,28,22,28,0,mobile,15,1,15552000000,0.7857142857142857,0.003428641400844915,0.3163428991262212
2031,u2412,2459,1618,2553,48,Unknown,381,2,24192000000,0.6579910532736885,0.30980224086205843,0.44907776582671044
2032,u2448,2916,1830,2370,22,Unknown,1072,1,15552000000,0.6275720164609053,0.3249862242086573,0.4460205411095566
2033,u2449,199,143,190,23,mobile,275,1,15552000000,0.7185929648241206,0.025225004591930448,0.3025721886848065
2034,u2458,46,19,36,9,Unknown,5,1,31104000000,0.41304347826086957,0.0055715422763729875,0.16856031667017163
2035,u2459,114,87,105,0,mobile,0,0,0,0.7631578947368421,0.01340843690687565,0.3133082200388623
2036,u2461,413,273,198,17,Unknown,50,1,2592000000,0.6610169491525424,0.038449764280903694,0.28747663822955916
2037,u2462,1714,835,1140,33,Unknown,709,1,8640000000,0.4871645274212369,0.17675870936141555,0.3009210365853441
2038,u2463,71,46,104,76,Unknown,209,1,4320000000,0.647887323943662,0.015367660564501317,0.26837552591616565
2039,u2465,45,31,34,6,mobile,0,0,0,0.6888888888888889,0.005204187840568175,0.27867806825989644
2040,u2467,7,2,1,6,mobile,2,0,0,0.2857142857142857,0.0008571603502112288,0.11480001049584102
2041,u2470,9,4,2,2,mobile,0,0,0,0.4444444444444444,0.0007959346109104267,0.17825533854432404
2042,u2471,40,25,38,1,mobile,5,0,0,0.625,0.004836833404763362,0.252902100042858
2043,u2474,492,316,382,13,Unknown,457,2,25920000000,0.6422764227642277,0.05430723075981143,0.289494907561578
2044,u2475,483,271,534,21,mobile,158,2,8640000000,0.5610766045548654,0.06355231739423253,0.2625620322584857
2045,u247503,114,70,36,13,Unknown,2,2,22032000000,0.6140350877192983,0.009979795506030736,0.2516019123913378
2046,u247517,394,267,417,12,mobile,119,0,0,0.6776649746192893,0.05038878344456009,0.3012992599144518
2047,u247564,15,8,0,0,mobile,0,0,0,0.5333333333333333,0.0009183860895120309,0.21388436498704055
2048,u247570,15,3,0,0,mobile,0,0,0,0.2,0.0009183860895120309,0.08055103165370724
2049,u247575,203,138,188,8,Unknown,40,1,5184000000,0.6798029556650246,0.02442906998102002,0.2865786242546219
2050,u247576,172,117,172,12,mobile,0,0,0,0.6802325581395349,0.021796363191085532,0.2851708411704653
2051,u247577,102,68,102,1,mobile,0,0,0,0.6666666666666666,0.012551276556664421,0.2741974326006653
2052,u2476,47,27,49,2,Unknown,43,1,15552000000,0.574468085106383,0.006000122451478602,0.2333873075134404
2053,u247600,48,33,20,1,Unknown,14,1,15552000000,0.6875,0.004224576011755342,0.2775347456070532
2054,u247606,4,2,0,0,mobile,2,0,0,0.5,0.0002449029572032082,0.20014694177432193
2055,u247615,47,17,42,4,Unknown,0,1,5184000000,0.3617021276595745,0.005693993754974591,0.14809724731681456
2056,u247616,430,253,368,18,Unknown,134,1,5184000000,0.5883720930232558,0.04996020326945448,0.26532495917097504
2057,u247638,9,4,0,0,mobile,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
2058,u247660,75,43,59,0,mobile,40,0,0,0.5733333333333334,0.008204249066307475,0.23425588277311785
2059,u2477,2604,1622,2104,20,web,261,1,4320000000,0.6228878648233487,0.28947529541419215,0.4228403231778548
2060,u247714,4,3,0,0,mobile,0,0,0,0.75,0.0002449029572032082,0.300146941774322
2061,u247728,53,29,50,1,Unknown,0,2,13824000000,0.5471698113207547,0.006367476887283414,0.22268841066067194
2062,u247748,2790,1836,2168,104,Unknown,445,2,25920000000,0.6580645161290323,0.30992469234066,0.44918062185600893
2063,u247759,20,16,19,7,Unknown,1,1,5184000000,0.8,0.0028163840078368947,0.3216898304047022
2064,u247761,1043,753,737,2,Unknown,321,1,5184000000,0.7219558964525408,0.10910426743402926,0.35424491904143385
2065,u247764,5,5,0,0,mobile,0,0,0,1.0,0.0003061286965040103,0.40018367721790243
2066,u247766,12,3,2,0,mobile,1,0,0,0.25,0.0008571603502112288,0.10051429621012674
2067,u247771,77,38,81,2,mobile,13,0,0,0.4935064935064935,0.00979611828812833,0.20328026837547442
2068,u247772,138,96,134,0,mobile,5,0,0,0.6956521739130435,0.016653401089818158,0.2882529102191083
2069,u247788,1395,1167,693,17,Unknown,8,1,15552000000,0.8365591397849462,0.12888018122818834,0.4119517646508915
2070,u247809,2,1,0,1,mobile,0,0,0,0.5,0.00018367721790240617,0.20011020633074145
2071,u247821,23,12,6,0,mobile,1,0,0,0.5217391304347826,0.0017755464397232596,0.209760980037747
2072,u247846,24,18,8,0,mobile,0,0,0,0.75,0.0019592236576256657,0.30117553419457543
2073,u247932,345,239,248,6,Unknown,222,0,0,0.6927536231884058,0.03667421784118043,0.2991059799800706
2074,u247945,197,100,109,3,Unknown,0,2,31104000000,0.5076142131979695,0.018918753443947837,0.2143969373455565
2075,u247951,493,334,474,35,mobile,503,0,0,0.6774847870182555,0.061348190779403663,0.3078028292749444
2076,u247952,68,43,51,1,mobile,1,0,0,0.6323529411764706,0.007347088716096247,0.257349429700246
2077,u247978,339,216,171,1,Unknown,41,1,5184000000,0.6371681415929203,0.03128635278270985,0.2736390683067941
2078,u247980,4,1,0,0,mobile,0,0,0,0.25,0.0002449029572032082,0.10014694177432193
2079,u247981,0,0,0,2,mobile,0,0,0,,0.0001224514786016041,
2080,u247990,5,2,0,0,mobile,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
2081,u247991,24,9,17,1,mobile,0,0,0,0.375,0.0025714810506336865,0.15154288863038023
2082,u247994,53,28,36,0,mobile,2,0,0,0.5283018867924528,0.005449090797771383,0.21459020919564398
2083,u247995,304,188,289,10,Unknown,105,1,15552000000,0.618421052631579,0.036919120798383644,0.2695198935316618
2084,u247997,5,3,0,0,mobile,0,0,0,0.6,0.0003061286965040103,0.2401836772179024
2085,u248,340,192,330,16,mobile,6,0,0,0.5647058823529412,0.04200085716035021,0.2510828672373866
2086,u248023,3,0,0,0,mobile,2,0,0,0.0,0.00018367721790240617,0.0001102063307414437
2087,u248043,100,81,87,0,Unknown,3,1,15552000000,0.81,0.011449213249249985,0.33086952794955005
2088,u248044,1650,1131,1657,5,mobile,5,0,0,0.6854545454545454,0.20277964856425643,0.39584960732037205
2089,u248051,94,51,83,7,mobile,11,0,0,0.5425531914893617,0.011265536031347579,0.2237805982145532
2090,u248054,9,6,0,0,mobile,2,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
2091,u248069,64,47,38,1,Unknown,27,1,5184000000,0.734375,0.006306251147982612,0.29753375068878957
2092,u248078,5,3,0,0,mobile,5,0,0,0.6,0.0003061286965040103,0.2401836772179024
2093,u248080,155,94,139,5,Unknown,17,1,5184000000,0.6064516129032258,0.018306496050939817,0.2535645427918542
2094,u248081,1393,1051,1000,87,mobile,7,2,10368000000,0.7544867193108399,0.1518398334659891,0.39289858780392944
2095,u248085,17,8,0,0,mobile,2,0,0,0.47058823529411764,0.0010408375681136349,0.18885979665851524
2096,u248091,228,149,230,14,Unknown,126,1,15552000000,0.6535087719298246,0.02889854894997857,0.278742638141917
2097,u248094,43,22,36,0,mobile,11,0,0,0.5116279069767442,0.004836833404763362,0.2075532628335557
2098,u248097,1,1,1,0,mobile,0,0,0,1.0,0.0001224514786016041,0.400073470887161
2099,u248109,33,14,17,0,mobile,2,0,0,0.42424242424242425,0.003061286965040103,0.17153374187599377
2100,u248122,5,2,4,0,web,0,0,0,0.4,0.0005510316537072186,0.16033061899222437
2101,u248130,26,14,9,0,mobile,1,0,0,0.5384615384615384,0.002142900875528072,0.21667035590993225
2102,u248134,23,6,13,1,mobile,2,0,0,0.2608695652173913,0.002265352354129676,0.10570703749943433
2103,u248136,125,55,113,10,Unknown,6,1,15552000000,0.44,0.015183983346598911,0.18511039000795937
2104,u248137,4,3,0,0,mobile,0,0,0,0.75,0.0002449029572032082,0.300146941774322
2105,u248208,40,18,24,0,mobile,1,0,0,0.45,0.003918447315251331,0.18235106838915083
2106,u248241,565,427,518,62,mobile,0,1,5184000000,0.7557522123893805,0.07010347149941835,0.34436296785540327
2107,u248242,50,27,35,1,mobile,0,0,0,0.54,0.005265413579868977,0.2191592481479214
2108,u248244,16,9,0,3,Unknown,0,1,5184000000,0.5625,0.0011632890467152392,0.22569797342802914
2109,u248250,25,9,18,0,mobile,1,0,0,0.36,0.0026327067899344883,0.1455796240739607
2110,u248269,4,3,0,0,mobile,0,0,0,0.75,0.0002449029572032082,0.300146941774322
2111,u248281,542,370,304,43,Unknown,36,1,5184000000,0.6826568265682657,0.054429682238413025,0.3057205399703541
2112,u248293,91,63,95,0,mobile,153,2,24192000000,0.6923076923076923,0.011387987509949182,0.28375586942904646
2113,u248297,4,2,0,0,mobile,1,0,0,0.5,0.0002449029572032082,0.20014694177432193
2114,u248319,882,629,880,10,mobile,20,0,0,0.7131519274376418,0.10849201004102124,0.35035597699966947
2115,u248320,127,82,111,5,Unknown,1,1,15552000000,0.6456692913385826,0.0148778546500949,0.26719442932549
2116,u248322,70,65,70,1,Unknown,0,2,33696000000,0.9285714285714286,0.00863282924141309,0.3766082689734193
2117,u248324,80,50,69,3,mobile,2,0,0,0.625,0.009306312373721913,0.25558378742423316
2119,u248336,1082,649,1069,74,mobile,549,0,0,0.5998151571164511,0.13622726994428458,0.3216624248131512
2120,u248341,5,2,0,0,mobile,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
2121,u248354,14,6,2,0,mobile,0,0,0,0.42857142857142855,0.0009796118288128328,0.17201633852585912
2122,u248355,180,128,194,149,Unknown,75,1,5184000000,0.7111111111111111,0.03202106165431948,0.3036570814370361
2123,u248427,43,27,26,4,Unknown,1,3,14688000000,0.627906976744186,0.00446947896895855,0.2538444780790496
2124,u248433,0,0,1,0,mobile,0,0,0,,6.122573930080205e-05,
2125,u248441,268,198,275,50,Unknown,4,1,15552000000,0.7388059701492538,0.03630686340537562,0.3173065061029269
2126,u248447,77,43,69,0,mobile,11,0,0,0.5584415584415584,0.0089389579379171,0.22873999813937362
2127,u248455,15,13,16,0,mobile,0,0,0,0.8666666666666667,0.0018979979183248639,0.3478054654176616
2128,u248456,15,10,0,0,mobile,0,0,0,0.6666666666666666,0.0009183860895120309,0.2672176983203739
2129,u248457,512,357,515,0,mobile,13,0,0,0.697265625,0.06287883426192371,0.31663355055715425
2130,u248478,17,3,1,0,mobile,3,0,0,0.17647058823529413,0.0011020633074144371,0.07124947327856632
2131,u248479,292,182,237,20,Unknown,174,1,15552000000,0.6232876712328768,0.033612930876140326,0.2694828270188349
2132,u248481,21,5,22,0,mobile,1,0,0,0.23809523809523808,0.0026327067899344883,0.09681771931205592
2133,u248482,93,49,66,10,Unknown,85,1,5184000000,0.5268817204301075,0.010347149941835547,0.21696097813714435
2134,u248485,150,93,82,0,Unknown,12,1,5184000000,0.62,0.014204371517786077,0.2565226229106716
2135,u248508,31,25,31,0,Unknown,13,1,15552000000,0.8064516129032258,0.0037959958366497277,0.3248582426632802
2136,u248519,28,25,23,1,mobile,0,0,0,0.8928571428571429,0.003183738443641707,0.35905310020904224
2137,u248520,11,2,0,0,mobile,0,0,0,0.18181818181818182,0.0006734831323088226,0.07313136260665803
